lift_from_model	lift_from_version	lift_from_node	lift_from_property	lift_from_concept	lift_from_conceptCode	lift_to_model	lift_to_version	lift_to_node	lift_to_property	lift_to_concept	lift_to_conceptCode	concept_relationship
CCDI	v2.0.0	diagnosis	anatomic_site	Lower Gingiva	C54204	CDS	v5.0.2	image	organ_or_tissue	Lower gum	C54204	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Upper Gingiva	C54205	CDS	v5.0.2	image	organ_or_tissue	Upper Gum	C54205	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Postcricoid Region	C54221	CDS	v5.0.2	image	organ_or_tissue	Postcricoid region	C54221	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Posterior Wall of the Pharynx	C54222	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Retromolar Trigone	C54223	CDS	v5.0.2	image	organ_or_tissue	Retromolar area	C54223	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Uterine Ligament	C61360	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Male Genitalia	C61599	CDS	v5.0.2	image	organ_or_tissue	Male genital organs, NOS	C61599	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Female Genitalia	C61600	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gastrointestinal Tract	C34082	CDS	v5.0.2	image	organ_or_tissue	Gastrointestinal tract, NOS	C34082	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Rathke Pouch	C34281	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Intraocular Route of Administration	C38255	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Lingula of the Lung	C40373	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Epidural Spinal Canal Space	C41449	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Suprasellar Region	C42602	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Anus	C43362	CDS	v5.0.2	image	organ_or_tissue	Anus, NOS	C43362	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Anus	C43362	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of rectum, anus and anal canal	C43362	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Jaw Bone	C48821	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gland of Littre	C49311	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Brain Dura Mater	C49332	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cerebral White Matter	C49347	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Ear Skin	C49481	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Inner Canthus	C49564	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Intervertebral Disc	C49571	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Nasal Cartilage	C49593	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Nasal Turbinate	C49594	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Outer Canthus	C49597	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Choroid Plexus of the Third Ventricle	C49782	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Thyroglossal Duct	C49783	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Tarsal Bone	C12796	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Brachial Lymph Node	C92221	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Gastric Lymph Node	C92222	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Sublingual Lymph Node	C92434	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Mesovarium	C92440	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Calf	C93027	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Flank	C93028	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Tooth Socket	C94543	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Paraganglion	C94826	CDS	v5.0.2	image	organ_or_tissue	Aortic body and other paraganglia	C94826	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Tendon Sheath	C96299	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Epitrochlear Lymph Node	C98182	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Femoral Lymph Node	C98183	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Pulmonary Hilar Lymph Node	C98187	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Occipital Lymph Node	C98188	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Retroperitoneal Lymph Node	C98189	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Trunk	C33816	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of trunk, NOS	C33816	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Tunica Vaginalis	C33822	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Uncus	C33831	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Uterine Gland	C33842	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Vaginal Fornix	C33848	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Vermis	C33866	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Visceral Pleura	C33881	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Wrist Joint	C33894	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Round Ligament of the Uterus	C34009	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Toenail	C33790	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Ectocervix	C12310	CDS	v5.0.2	image	organ_or_tissue	Exocervix	C12310	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Blood	C12434	CDS	v5.0.2	sample	sample_type_category	Blood	C12434	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Costal Cartilage	C32391	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Scrotum	C12785	CDS	v5.0.2	image	organ_or_tissue	Scrotum, NOS	C12785	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Tragus	C33801	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cervix Uteri	C12311	CDS	v5.0.2	image	organ_or_tissue	Cervix uteri	C12311	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Cervix Uteri	C12311	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of cervix uteri	C12311	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Central Nervous System	C12438	CDS	v5.0.2	sample	sample_type_category	Central Nervous System	C12438	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Central Nervous System	C12438	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of brain and central nervous system	C12438	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Costovertebral Joint	C32394	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Seminal Vesicle	C12787	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Trapezius Muscle	C33809	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Isthmus Uteri	C12312	CDS	v5.0.2	image	organ_or_tissue	Isthmus uteri	C12312	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Cowper Gland	C32395	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Brain	C12439	CDS	v5.0.2	image	organ_or_tissue	Brain, NOS	C12439	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Brain	C12439	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of brain	C12439	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Brain	C12439	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of brain and central nervous system	C12439	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	True Vocal Cord	C33815	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Skull	C12789	CDS	v5.0.2	image	organ_or_tissue	Bones of skull and face and associated joints	C12789	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Endometrium	C12313	CDS	v5.0.2	image	organ_or_tissue	Endometrium	C12313	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Cricoid Cartilage	C32400	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Brain Stem	C12441	CDS	v5.0.2	image	organ_or_tissue	Brain stem	C12441	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Sphenoid Bone	C12790	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Myometrium	C12314	CDS	v5.0.2	image	organ_or_tissue	Myometrium	C12314	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Cuneiform Cartilage	C32417	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Medulla Oblongata	C12442	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Spinal Nerve	C12792	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Fundus Uteri	C12315	CDS	v5.0.2	image	organ_or_tissue	Fundus uteri	C12315	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Cerebral Cortex	C12443	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Sympathetic Nervous System	C12795	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Corpus Uteri	C12316	CDS	v5.0.2	image	organ_or_tissue	Corpus uteri	C12316	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Corpus Uteri	C12316	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of corpus uteri	C12316	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Hippocampus	C12444	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Subcutis	C33645	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Parietal Bone	C12766	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Nasopharynx	C12423	CDS	v5.0.2	image	organ_or_tissue	Nasopharynx, NOS	C12423	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Nasopharynx	C12423	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of nasopharynx	C12423	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	C1 Vertebra	C32239	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Upper-Inner Quadrant of the Breast	C12301	CDS	v5.0.2	image	organ_or_tissue	Upper-inner quadrant of breast	C12301	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Submandibular Duct	C33649	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Pelvis	C12767	CDS	v5.0.2	image	organ_or_tissue	Pelvis, NOS	C12767	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Pelvis	C12767	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of pelvis	C12767	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Nasal Cavity	C12424	CDS	v5.0.2	image	organ_or_tissue	Nasal cavity	C12424	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	C2 Vertebra	C32240	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Lower-Inner Quadrant of the Breast	C12302	CDS	v5.0.2	image	organ_or_tissue	Lower-inner quadrant of breast	C12302	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Synovial Bursa	C33717	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of upper limb and shoulder	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of trunk, NOS	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of thorax	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of pelvis	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of lower limb and hip	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of head, face, and neck	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Peripheral nerves and autonomic nervous system of abdomen	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peripheral Nerve	C12768	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of peripheral nerves and autonomic nervous system	C12768	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Pharynx	C12425	CDS	v5.0.2	image	organ_or_tissue	Pharynx, NOS	C12425	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Calcaneum	C32250	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Upper-Outer Quadrant of the Breast	C12303	CDS	v5.0.2	image	organ_or_tissue	Upper-outer quadrant of breast	C12303	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Synovial Fluid	C33718	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Peritoneal Cavity	C12769	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cerebral Peduncle	C32291	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Salivary Gland	C12426	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Lower-Outer Quadrant of the Breast	C12304	CDS	v5.0.2	image	organ_or_tissue	Lower-outer quadrant of breast	C12304	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Tentorium Cerebelli	C33749	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Peritoneum	C12770	CDS	v5.0.2	image	organ_or_tissue	Peritoneum, NOS	C12770	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Peritoneum	C12770	CDS	v5.0.2	image	organ_or_tissue	Specified parts of peritoneum	C12770	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Ceruminous Gland	C32294	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Parotid Gland	C12427	CDS	v5.0.2	image	organ_or_tissue	Parotid gland	C12427	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Axillary Tail of the Breast	C12305	CDS	v5.0.2	image	organ_or_tissue	Axillary tail of breast	C12305	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Thigh	C33763	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Radius Bone	C12777	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cervical Gland	C32296	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Trachea	C12428	CDS	v5.0.2	image	organ_or_tissue	Trachea	C12428	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Thoracic Duct	C33768	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Labium Majus	C12306	CDS	v5.0.2	image	organ_or_tissue	Labium majus	C12306	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Renal Artery	C12778	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Cervical Lymph Node	C32298	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Bone Marrow	C12431	CDS	v5.0.2	sample	sample_type_category	Bone Marrow	C12431	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Bone Marrow	C12431	CDS	v5.0.2	image	organ_or_tissue	Bone marrow	C12431	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Thoracic Lymph Node	C33769	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Labium Minus	C12307	CDS	v5.0.2	image	organ_or_tissue	Labium minus	C12307	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Reticuloendothelial System	C12780	CDS	v5.0.2	image	organ_or_tissue	Reticuloendothelial system, NOS	C12780	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Choroid Plexus of the Fourth Ventricle	C32308	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Thyroid Cartilage	C33780	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Spleen	C12432	CDS	v5.0.2	image	organ_or_tissue	Spleen	C12432	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Clitoris	C12308	CDS	v5.0.2	image	organ_or_tissue	Clitoris	C12308	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Scapula	C12783	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Choroid Plexus of the Lateral Ventricle	C32309	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Toe	C33788	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Thymus Gland	C12433	CDS	v5.0.2	image	organ_or_tissue	Thymus	C12433	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Endocervix	C12309	CDS	v5.0.2	image	organ_or_tissue	Endocervix	C12309	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Sclera	C12784	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Concha	C32362	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Mandible	C12290	CDS	v5.0.2	image	organ_or_tissue	Mandible	C12290	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Apex of the Tongue	C32130	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Sacral Bone	C33504	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Nose	C12756	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Lip	C12291	CDS	v5.0.2	image	organ_or_tissue	Skin of lip, NOS	C12291	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Prostate Gland	C12410	CDS	v5.0.2	image	organ_or_tissue	Prostate gland	C12410	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Aponeurosis	C32133	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Sacral Nerve	C33505	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Occipital Bone	C12757	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Testis	C12412	CDS	v5.0.2	image	organ_or_tissue	Descended testis	C12412	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Testis	C12412	CDS	v5.0.2	image	organ_or_tissue	Testis, NOS	C12412	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	External Ear	C12292	CDS	v5.0.2	image	organ_or_tissue	External ear	C12292	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Articular Cartilage	C32144	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of bones, joints and articular cartilage of limbs	C32144	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Articular Cartilage	C32144	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of bones, joints and articular cartilage	C32144	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Shoulder Girdle	C33547	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Oculomotor Nerve	C12758	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Bladder	C12414	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of bladder	C12414	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Scalp and Neck	C12294	CDS	v5.0.2	image	organ_or_tissue	Skin of scalp and neck	C12294	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Aryepiglottic Fold	C32147	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Shoulder Joint	C33548	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Olfactory Nerve	C12759	CDS	v5.0.2	image	organ_or_tissue	Olfactory nerve	C12759	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Kidney	C12415	CDS	v5.0.2	image	organ_or_tissue	Kidney, NOS	C12415	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Trunk	C12295	CDS	v5.0.2	image	organ_or_tissue	Skin of trunk	C12295	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Arytenoid Cartilage	C32148	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Face	C33561	CDS	v5.0.2	image	organ_or_tissue	Skin of other and unspecified parts of face	C33561	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Optic Nerve	C12761	CDS	v5.0.2	image	organ_or_tissue	Optic nerve	C12761	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Ureter	C12416	CDS	v5.0.2	image	organ_or_tissue	Ureter	C12416	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Upper Limb and Shoulder	C12296	CDS	v5.0.2	image	organ_or_tissue	Skin of upper limb and shoulder	C12296	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Axillary Artery	C32169	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Oropharynx	C12762	CDS	v5.0.2	image	organ_or_tissue	Oropharynx, NOS	C12762	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Oropharynx	C12762	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesions of oropharynx	C12762	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Splenic Hilar Lymph Node	C33600	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Urethra	C12417	CDS	v5.0.2	image	organ_or_tissue	Urethra	C12417	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Skin of the Lower Limb and Hip	C12297	CDS	v5.0.2	image	organ_or_tissue	Skin of lower limb and hip	C12297	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Biceps	C32200	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	diagnosis	anatomic_site	Paranasal Sinus	C12763	CDS	v5.0.2	image	organ_or_tissue	Accessory sinus, NOS	C12763	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Paranasal Sinus	C12763	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of accessory sinuses	C12763	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Larynx	C12420	CDS	v5.0.2	image	organ_or_tissue	Larynx, NOS	C12420	Concept Code Match
CCDI	v2.0.0	diagnosis	anatomic_site	Larynx	C12420	CDS	v5.0.2	image	organ_or_tissue	Overlapping lesion of larynx	C12420	Concept Code Match
